	favorite_count	retweet_count	timestamp	rating_numerator	rating_denominator	dog_type	breed	confidence	names	likeability
879050749262655488	22052	4587	2017-06-25 18:56:45+00:00	11	10		Unidentifiable	0.0	Steven	111267776.4
879376492567855104	16420	3033	2017-06-26 16:31:08+00:00	12	10		Labrador Retriever	0.0334961	Jack	59762232.0
879492040517615616	22908	3094	2017-06-27 00:10:17+00:00	12	10		German Short-Haired Pointer	0.479896	Bailey	85052822.39999999
879862464715927552	21847	3407	2017-06-28 00:42:13+00:00	13	10		Basset	0.813507	Romeo	96762547.7
880221127280381952	26422	4103	2017-06-29 00:27:25+00:00	12	10		Chihuahua	0.238525	Jesse	130091359.19999999
880465832366813184	27895	6110	2017-06-29 16:39:47+00:00	12	10		Golden Retriever	0.913255	Bella	204526140.0
880872448815771648	20794	3728	2017-06-30 19:35:32+00:00	12	10		Pembroke	0.791416		93024038.39999999
881268444196462592	22581	5038	2017-07-01 21:49:04+00:00	12	10		Unidentifiable	0.0	Elliot	136515693.6
881666595344535552	49447	10383	2017-07-03 00:11:11+00:00	13	10		Saluki	0.529012	Gary	667430661.3000001
882268110199369728	43919	11279	2017-07-04 16:01:23+00:00	13	10		Golden Retriever	0.762211	Alfy	643971121.3000001
882627270321602560	27305	5925	2017-07-05 15:48:34+00:00	13	10		Pembroke	0.542982	Stanley	210316762.5
882762694511734784	27648	4768	2017-07-06 00:46:41+00:00	12	10	pupper	Labrador Retriever	0.85005	Gus	158190796.79999998
882992080364220416	23412	3813	2017-07-06 15:58:11+00:00	13	10		Eskimo Dog	0.466778	Rusty	116050942.80000001
883117836046086144	36317	6479	2017-07-07 00:17:54+00:00	13	10		Golden Retriever	0.949562		305887195.9
883482846933004288	44869	9650	2017-07-08 00:28:19+00:00	5	10		Golden Retriever	0.943082	Bella	216492925.0
884441805382717440	26386	5503	2017-07-10 15:58:53+00:00	14	10		Pembroke	0.993225		203283021.19999996
884562892145688576	23734	4559	2017-07-11 00:00:02+00:00	13	10		Pug	0.5464060000000001	Kevin	140664297.8
885167619883638784	21414	4263	2017-07-12 16:03:00+00:00	13	10		Malamute	0.8124819999999999		118674246.60000001
885528943205470208	35134	6244	2017-07-13 15:58:47+00:00	13	10		Pug	0.369275	Maisey	285189704.8
885984800019947520	31883	6571	2017-07-14 22:10:11+00:00	12	10		Blenheim Spaniel	0.972494	Jimbo	251403831.6
886366144734445568	20715	3108	2017-07-15 23:25:31+00:00	12	10	pupper	French Bulldog	0.999201	Roscoe	77258664.0
886680336477933568	21929	4334	2017-07-16 20:14:00+00:00	13	10		Unidentifiable	0.0	Derek	123552371.8
886736880519319552	11782	3181	2017-07-16 23:58:41+00:00	13	10		Kuvasz	0.309706	Mingus	48722104.6
886983233522544640	34328	7548	2017-07-17 16:17:36+00:00	13	10		Chihuahua	0.793469	Maya	336840067.2
887101392804085760	29879	5790	2017-07-18 00:07:08+00:00	12	10		Samoyed	0.733942		207599291.99999997
887343217045368832	32907	10128	2017-07-18 16:08:03+00:00	13	10		Mexican Hairless	0.330741		433266724.8
887517139158093824	45198	11365	2017-07-19 03:39:09+00:00	14	10		Unidentifiable	0.0		719145378.0
887705289381826560	29496	5234	2017-07-19 16:06:48+00:00	13	10		Basset	0.821664	Jeffrey	200696683.20000002
888078434458587136	21261	3391	2017-07-20 16:49:33+00:00	12	10		French Bulldog	0.995026	Gerald	86515261.2
888554962724278272	19377	3438	2017-07-22 00:23:06+00:00	13	10		Siberian Husky	0.700377	Ralphus	86603563.80000001
888917238123831296	28462	4376	2017-07-23 00:22:39+00:00	12	10		Golden Retriever	0.714719	Jim	149459654.4
889278841981685760	24660	5210	2017-07-24 00:19:32+00:00	13	10		Whippet	0.626152	Oliver	167022180.0
889638837579907072	26515	4398	2017-07-25 00:10:02+00:00	12	10		French Bulldog	0.99165	Ted	139935564.0
890006608113172480	29960	7120	2017-07-26 00:31:25+00:00	13	10		Samoyed	0.957979	Koda	277309760.0
890609185150312448	27192	4149	2017-07-27 16:25:51+00:00	13	10		Irish Terrier	0.487574	Zoey	146665490.4
890729181411237888	63804	18321	2017-07-28 00:22:40+00:00	13	10		Pomeranian	0.566142		1519639009.2
891087950875897856	19776	3020	2017-07-29 00:08:17+00:00	13	10		Chesapeake Bay Retriever	0.425595		77640576.0
891327558926688256	39350	9101	2017-07-29 16:00:24+00:00	12	10		Basset	0.555712	Franklin	429749220.0
891689557279858688	41170	8402	2017-07-30 15:58:51+00:00	13	10		Labrador Retriever	0.168086	Darla	449683442.0
891815181378084864	24461	4034	2017-07-31 00:18:03+00:00	12	10		Chihuahua	0.716012	Archie	118410808.8
